,Dominant_Topic,Date,Text
289,2,2022-06-13,"...

Exactly my point, you seem to be having a bit of an off day for some reason.
Chin up fella, tomorrow brings more weather, more air to take in and more silly questions.
If only the picture in the manual gave a bit more context it'd all be over by now.

Gaz"
270,2,2022-06-12,"Bless you.
Now if someone can make head or tail of what the bonnet release picture is actually supposed to show anyone we're onto a winner.

There is this youtube thing, I played it without the sound and got the impression that whoever made it is a bit of a peanarse
Still, if it makes sense it's worth a look.
For RHD the release will still be on the left hand side of the car.






Gaz"
500,2,2022-01-23,"...

If you're likely to scratch them often, don't bother repairing them until you're about to get rid of the car. You can get ""rim protectors"" but they can often do little if the contact with a kerb is heavy enough. If they're standard silver wheels (not fancy diamond cut faces) then maybe a cheap touch up pen from the likes of Halfords can make them look a little less damaged..."
190,2,2023-03-07,"Hi ophone, no, Lucembourg is not on our way. We go from Central Italy through Switzerland, Germany, Netherlands and from there we'll take the ferry to Newcastle.

So you'll have the same car like me - 500e Cabriolet. Enjoy it, it is a great little car - and more spacious inside as you think. Very comfortable.
I have no doubt whatsoever that you'll manage to go to Rotterdam.
Just prepare yourself with the apps and RFID cards you might need. 
If you follow my journal - that will be (and it already was a bit) a part of it. Maybe you'll get some ideas."
578,2,2020-12-27,"...

We‘ve had a reservation for one since April 2020, it’s a replacement for wife’s current Twin Air 500. Personally I think Fiat have nailed it with this, more than any other manufacturer. The internal and external styling is spot on and I can’t wait to have a spin in it. Sure it won’t be as fast as my current car but I know which one I’d rather be in on the coast roads in the summer......."
196,2,2023-01-28,"...

 Hi,it's the 42 kw battery model,in summer we were getting 4 miles per kWh,it's been as low as 2 on some trips recently.the range at 100% charge always shows 161 miles but I can drive 7 miles to work and it's lost 15 miles of range.."
256,2,2022-08-16,Actually having watched quite a few Carwow test drives lately this is quite a common problem and not just a Fiat but even some very expensive cars have annoying sounds from the brakes sometimes. Matt usually likes to make fun of this trait introducing random picture of certain birds or other animals. 
116,2,2023-01-06,"Yes, she said a ""warning light"" flashed on the display and the car came to an abrupt stop in the road with no intervention from her. I have RAC coming out and the car booked into a dealer. Will also have a look at sensitivity settings for the auto braking when the car is back and wash it just in case its dirt / debris."
166,2,2023-04-18,"When you get the car from new, the dealer sets you up an account with Fiat, so that you can access the app etc. Essentially associating your car with your email address. I'm not sure what happens on a used car, but when owners have had issues with the dealer not setting them up correctly, fiat customer services have resolved it."
56,2,2022-01-19,"...

There doesn't seem to be a swear filter here, as such, but there are a lot of common usage English words that are blocked. You can use most swear words here, but woe betide anyone using innocent geological terms or describing what they had for lunch, as doing so may well lead to censorship. The way post censorship works here is simply baffling, given that it seems not to censor offensive language, but instead censors words that aren't at all offensive (at least here)."
464,2,2022-01-18,"It's a known fault with the car discussed on the Facebook car owners forum at some length. 

As others said you'll know or learn to understand the cars range in certain conditions using certain climate controls. 

I still think the i3 is the best at guessing compared to the Nissan and 500e"
247,2,2022-08-04,"Got mine at the end of April. I'm always in Range mode because I like the 1-pedal driving, so mostly regenerative braking, but I occasionaly use the brakes too (lots of careless pedestrians in London 😓) and I've never noticed any squeaky sound."
577,2,2020-12-21,"I really like the look of them, especially the fabric roof like you say - not enough convertible EVs! This is half way there... 

I also think it is a really nice evolution of the new Fiat 500 design. The interior looks fantastic. 

Looking forward to some photos when you get yours!"
477,2,2022-02-13,"We always leave the heating on, so I don't know the answer to your question.

However, it wouldn't surprise me at all - functionality from the Fiat app is rudimentary. For 'climate' there is no option to set temperature and you can't turn the pre-heating off from the app."
85,2,2022-05-05,"...

Yep, I had the 4x4 version. Brilliant little car which cost pocket change. No doubt the new version will be reverse engineered for montly payments and contracts. What a sad world we live in now…"
